backbone,predictor,condition,transformed_identifier,clean_official_index,true_class_id,cosine_similarity,clean_predicted_class_id,transformed_predicted_class_id,prediction_consistent
resnet50,resnet50_linear_head,grayscale,4966,4966,5,0.7577648162841797,5,5,True
resnet50,resnet50_linear_head,grayscale,4990,4990,8,0.7461512088775635,8,8,True
resnet50,resnet50_linear_head,grayscale,5000,5000,8,0.8288099765777588,8,8,True
resnet50,resnet50_linear_head,grayscale,5030,5030,2,0.8347721099853516,2,2,True
resnet50,resnet50_linear_head,grayscale,5062,5062,4,0.8506729602813721,4,4,True
resnet50,resnet50_linear_head,grayscale,5077,5077,4,0.7364338636398315,4,4,True
resnet50,resnet50_linear_head,grayscale,5082,5082,6,0.6588285565376282,6,6,True
resnet50,resnet50_linear_head,grayscale,5092,5092,1,0.7202931642532349,1,1,True
resnet50,resnet50_linear_head,grayscale,5101,5101,5,0.8490911722183228,5,5,True
resnet50,resnet50_linear_head,grayscale,5117,5117,0,0.7855329513549805,0,0,True
resnet50,resnet50_linear_head,grayscale,5123,5123,1,0.6967877745628357,1,1,True
resnet50,resnet50_linear_head,grayscale,5135,5135,4,0.8281511068344116,4,4,True
resnet50,resnet50_linear_head,grayscale,5183,5183,2,0.8406727313995361,2,2,True
resnet50,resnet50_linear_head,grayscale,5213,5213,4,0.8181183338165283,4,4,True
resnet50,resnet50_linear_head,grayscale,5218,5218,2,0.9118786454200745,2,2,True
resnet50,resnet50_linear_head,grayscale,5220,5220,1,0.7552590370178223,3,1,False
resnet50,resnet50_linear_head,grayscale,5237,5237,2,0.7680433988571167,2,2,True
resnet50,resnet50_linear_head,grayscale,5256,5256,1,0.5423446893692017,1,1,True
resnet50,resnet50_linear_head,grayscale,5284,5284,9,0.6440462470054626,9,9,True
resnet50,resnet50_linear_head,grayscale,5301,5301,9,0.8638738989830017,9,9,True
resnet50,resnet50_linear_head,grayscale,5318,5318,2,0.7940490245819092,2,2,True
resnet50,resnet50_linear_head,grayscale,5332,5332,5,0.7852820158004761,5,5,True
resnet50,resnet50_linear_head,grayscale,5333,5333,2,0.8582650423049927,2,2,True
resnet50,resnet50_linear_head,grayscale,5360,5360,9,0.8023261427879333,9,9,True
resnet50,resnet50_linear_head,grayscale,5381,5381,5,0.7638876438140869,5,5,True
resnet50,resnet50_linear_head,grayscale,5382,5382,6,0.8272539377212524,6,6,True
resnet50,resnet50_linear_head,grayscale,5395,5395,2,0.8794043660163879,2,2,True
resnet50,resnet50_linear_head,grayscale,5402,5402,4,0.5981769561767578,4,4,True
resnet50,resnet50_linear_head,grayscale,5408,5408,6,0.7987896800041199,6,6,True
resnet50,resnet50_linear_head,grayscale,5436,5436,7,0.8104907870292664,7,7,True
resnet50,resnet50_linear_head,grayscale,5447,5447,9,0.861095130443573,9,9,True
resnet50,resnet50_linear_head,grayscale,5450,5450,7,0.85313880443573,7,7,True
resnet50,resnet50_linear_head,grayscale,5451,5451,8,0.8329100608825684,8,8,True
resnet50,resnet50_linear_head,grayscale,5452,5452,9,0.8890349864959717,9,9,True
resnet50,resnet50_linear_head,grayscale,5467,5467,4,0.7047484517097473,4,4,True
resnet50,resnet50_linear_head,grayscale,5478,5478,0,0.7118470668792725,0,0,True
resnet50,resnet50_linear_head,grayscale,5488,5488,1,0.8536333441734314,7,7,True
resnet50,resnet50_linear_head,grayscale,5496,5496,5,0.8638441562652588,5,5,True
resnet50,resnet50_linear_head,grayscale,5508,5508,9,0.9156498908996582,9,9,True
resnet50,resnet50_linear_head,grayscale,5512,5512,2,0.8119343519210815,9,9,True
resnet50,resnet50_linear_head,grayscale,5525,5525,8,0.864665150642395,8,8,True
resnet50,resnet50_linear_head,grayscale,5528,5528,3,0.9275319576263428,5,5,True
resnet50,resnet50_linear_head,grayscale,5556,5556,4,0.86029052734375,4,4,True
resnet50,resnet50_linear_head,grayscale,5560,5560,1,0.3797711431980133,1,1,True
resnet50,resnet50_linear_head,grayscale,5572,5572,9,0.8195546865463257,9,9,True
resnet50,resnet50_linear_head,grayscale,5580,5580,6,0.721184492111206,6,6,True
resnet50,resnet50_linear_head,grayscale,5590,5590,9,0.8269749879837036,9,9,True
resnet50,resnet50_linear_head,grayscale,5623,5623,4,0.6400927901268005,4,4,True
resnet50,resnet50_linear_head,grayscale,5677,5677,2,0.8688162565231323,2,2,True
resnet50,resnet50_linear_head,grayscale,5694,5694,8,0.9170542359352112,8,8,True
resnet50,resnet50_linear_head,grayscale,5701,5701,5,0.8935344219207764,5,5,True
resnet50,resnet50_linear_head,grayscale,5705,5705,8,0.8276445269584656,8,8,True
resnet50,resnet50_linear_head,grayscale,5719,5719,7,0.8855330348014832,7,7,True
resnet50,resnet50_linear_head,grayscale,5729,5729,6,0.7059707641601562,6,6,True
resnet50,resnet50_linear_head,grayscale,5756,5756,2,0.9932932257652283,2,2,True
resnet50,resnet50_linear_head,grayscale,5788,5788,9,0.6987919211387634,9,9,True
resnet50,resnet50_linear_head,grayscale,5789,5789,4,0.6769518852233887,4,4,True
resnet50,resnet50_linear_head,grayscale,5824,5824,2,0.7265456318855286,2,2,True
resnet50,resnet50_linear_head,grayscale,5848,5848,7,0.6694468855857849,7,7,True
resnet50,resnet50_linear_head,grayscale,5851,5851,9,0.936299741268158,9,9,True
resnet50,resnet50_linear_head,grayscale,5857,5857,6,0.9121718406677246,4,6,False
resnet50,resnet50_linear_head,grayscale,5858,5858,6,0.8208039999008179,6,4,False
resnet50,resnet50_linear_head,grayscale,5912,5912,0,0.8613808155059814,0,0,True
resnet50,resnet50_linear_head,grayscale,5915,5915,9,0.6635441780090332,9,9,True
resnet50,resnet50_linear_head,grayscale,5918,5918,0,0.8649815320968628,0,0,True
resnet50,resnet50_linear_head,grayscale,5924,5924,5,0.8215842247009277,5,5,True
resnet50,resnet50_linear_head,grayscale,5977,5977,7,0.6209858059883118,7,7,True
resnet50,resnet50_linear_head,grayscale,5981,5981,9,0.76362544298172,9,9,True
resnet50,resnet50_linear_head,grayscale,5999,5999,0,0.7720986008644104,0,0,True
resnet50,resnet50_linear_head,grayscale,6028,6028,2,0.9214621186256409,2,2,True
resnet50,resnet50_linear_head,grayscale,6033,6033,4,0.7459060549736023,4,4,True
resnet50,resnet50_linear_head,grayscale,6076,6076,1,0.9217612147331238,1,1,True
resnet50,resnet50_linear_head,grayscale,6084,6084,7,0.7988359332084656,7,7,True
resnet50,resnet50_linear_head,grayscale,6097,6097,4,0.6137122511863708,4,4,True
resnet50,resnet50_linear_head,grayscale,6169,6169,1,0.5669862031936646,1,1,True
resnet50,resnet50_linear_head,grayscale,6190,6190,7,0.7995680570602417,7,7,True
resnet50,resnet50_linear_head,grayscale,6224,6224,5,0.7756019234657288,5,5,True
resnet50,resnet50_linear_head,grayscale,6244,6244,2,0.7867646813392639,2,2,True
resnet50,resnet50_linear_head,grayscale,6264,6264,2,0.9025328159332275,2,2,True
resnet50,resnet50_linear_head,grayscale,6271,6271,2,0.8898729681968689,2,2,True
resnet50,resnet50_linear_head,grayscale,6288,6288,4,0.7927210927009583,4,4,True
resnet50,resnet50_linear_head,grayscale,6332,6332,2,0.8942885398864746,2,2,True
resnet50,resnet50_linear_head,grayscale,6349,6349,1,0.760240375995636,1,1,True
resnet50,resnet50_linear_head,grayscale,6354,6354,2,0.8479121923446655,2,2,True
resnet50,resnet50_linear_head,grayscale,6358,6358,5,0.7389259338378906,5,5,True
resnet50,resnet50_linear_head,grayscale,6381,6381,6,0.9186399579048157,6,6,True
resnet50,resnet50_linear_head,grayscale,6414,6414,5,0.7537936568260193,5,5,True
resnet50,resnet50_linear_head,grayscale,6426,6426,2,0.9623175263404846,2,2,True
resnet50,resnet50_linear_head,grayscale,6434,6434,8,0.7707327604293823,8,8,True
resnet50,resnet50_linear_head,grayscale,6437,6437,0,0.9367977380752563,0,0,True
resnet50,resnet50_linear_head,grayscale,6455,6455,0,0.8315362930297852,0,0,True
resnet50,resnet50_linear_head,grayscale,6490,6490,3,0.7168880701065063,3,3,True
resnet50,resnet50_linear_head,grayscale,6503,6503,2,0.811571478843689,2,2,True
resnet50,resnet50_linear_head,grayscale,6508,6508,4,0.7192884683609009,4,4,True
resnet50,resnet50_linear_head,grayscale,6528,6528,4,0.7841324806213379,4,4,True
resnet50,resnet50_linear_head,grayscale,6594,6594,1,0.8719674348831177,1,1,True
resnet50,resnet50_linear_head,grayscale,6609,6609,0,0.784255862236023,0,0,True
resnet50,resnet50_linear_head,grayscale,6616,6616,2,0.862128734588623,2,2,True
resnet50,resnet50_linear_head,grayscale,6650,6650,7,0.7021921873092651,7,7,True
resnet50,resnet50_linear_head,grayscale,6689,6689,8,0.7760396003723145,8,8,True
resnet50,resnet50_linear_head,grayscale,6692,6692,2,0.7919914126396179,2,2,True
resnet50,resnet50_linear_head,grayscale,6713,6713,6,0.8480716347694397,6,6,True
resnet50,resnet50_linear_head,grayscale,6716,6716,5,0.7127733826637268,5,5,True
resnet50,resnet50_linear_head,grayscale,6726,6726,7,0.766454815864563,7,7,True
resnet50,resnet50_linear_head,grayscale,6733,6733,1,0.5794578194618225,1,1,True
resnet50,resnet50_linear_head,grayscale,6772,6772,7,0.7089923620223999,7,7,True
resnet50,resnet50_linear_head,grayscale,6805,6805,1,0.7052897810935974,1,1,True
resnet50,resnet50_linear_head,grayscale,6836,6836,1,0.2995022237300873,1,1,True
resnet50,resnet50_linear_head,grayscale,6844,6844,0,0.8210822939872742,0,0,True
resnet50,resnet50_linear_head,grayscale,6922,6922,5,0.8248463273048401,5,5,True
resnet50,resnet50_linear_head,grayscale,6931,6931,9,0.7713016867637634,9,9,True
resnet50,resnet50_linear_head,grayscale,6938,6938,1,0.8132746815681458,1,1,True
resnet50,resnet50_linear_head,grayscale,6952,6952,3,0.752955973148346,3,3,True
resnet50,resnet50_linear_head,grayscale,6954,6954,1,0.8321025371551514,1,1,True
resnet50,resnet50_linear_head,grayscale,6986,6986,0,0.8243871331214905,0,0,True
resnet50,resnet50_linear_head,grayscale,6989,6989,5,0.9168989062309265,5,5,True
resnet50,resnet50_linear_head,grayscale,7009,7009,0,0.8756650686264038,0,0,True
resnet50,resnet50_linear_head,grayscale,7029,7029,1,0.5555616021156311,1,1,True
resnet50,resnet50_linear_head,grayscale,7033,7033,1,0.7756054401397705,1,1,True
resnet50,resnet50_linear_head,grayscale,7041,7041,5,0.8482642769813538,5,5,True
resnet50,resnet50_linear_head,grayscale,7047,7047,9,0.8399010300636292,9,9,True
resnet50,resnet50_linear_head,grayscale,7081,7081,7,0.810380756855011,7,7,True
resnet50,resnet50_linear_head,grayscale,7084,7084,2,0.9743492007255554,2,2,True
resnet50,resnet50_linear_head,grayscale,7108,7108,6,0.793685793876648,6,6,True
resnet50,resnet50_linear_head,grayscale,7130,7130,5,0.7944142818450928,5,5,True
resnet50,resnet50_linear_head,grayscale,7138,7138,8,0.6938954591751099,8,8,True
resnet50,resnet50_linear_head,grayscale,7150,7150,0,0.8940128684043884,0,0,True
resnet50,resnet50_linear_head,grayscale,7202,7202,1,0.6078325510025024,1,1,True
resnet50,resnet50_linear_head,grayscale,7262,7262,0,0.7917721271514893,0,0,True
resnet50,resnet50_linear_head,grayscale,7266,7266,9,0.6237357258796692,9,9,True
resnet50,resnet50_linear_head,grayscale,7270,7270,7,0.7162452340126038,7,7,True
resnet50,resnet50_linear_head,grayscale,7309,7309,0,0.8872021436691284,0,0,True
resnet50,resnet50_linear_head,grayscale,7320,7320,0,0.7745399475097656,0,0,True
resnet50,resnet50_linear_head,grayscale,7338,7338,6,0.789114773273468,6,6,True
resnet50,resnet50_linear_head,grayscale,7372,7372,0,0.9608920216560364,0,0,True
resnet50,resnet50_linear_head,grayscale,7373,7373,0,0.8774845004081726,0,0,True
resnet50,resnet50_linear_head,grayscale,7380,7380,9,0.8643887042999268,9,9,True
resnet50,resnet50_linear_head,grayscale,7390,7390,1,0.7666888236999512,1,1,True
resnet50,resnet50_linear_head,grayscale,7413,7413,5,0.8791763782501221,5,5,True
resnet50,resnet50_linear_head,grayscale,7416,7416,3,0.7325601577758789,5,5,True
resnet50,resnet50_linear_head,grayscale,7425,7425,2,0.9702494144439697,2,2,True
resnet50,resnet50_linear_head,grayscale,7446,7446,8,0.8614474534988403,8,8,True
resnet50,resnet50_linear_head,grayscale,7460,7460,8,0.8494135141372681,8,9,False
resnet50,resnet50_linear_head,grayscale,7465,7465,0,0.8149142265319824,0,0,True
resnet50,resnet50_linear_head,grayscale,7474,7474,5,0.6188479661941528,5,5,True
resnet50,resnet50_linear_head,grayscale,7475,7475,4,0.7403160929679871,4,6,False
resnet50,resnet50_linear_head,grayscale,7476,7476,8,0.7774208188056946,8,8,True
resnet50,resnet50_linear_head,grayscale,7544,7544,9,0.7390971183776855,9,9,True
resnet50,resnet50_linear_head,grayscale,7555,7555,6,0.6996920108795166,6,6,True
resnet50,resnet50_linear_head,grayscale,7600,7600,6,0.7317992448806763,6,6,True
resnet50,resnet50_linear_head,grayscale,7610,7610,4,0.8650897145271301,4,4,True
resnet50,resnet50_linear_head,grayscale,7634,7634,0,0.9527921676635742,0,0,True
resnet50,resnet50_linear_head,grayscale,7692,7692,4,0.6768441200256348,4,4,True
resnet50,resnet50_linear_head,grayscale,7706,7706,5,0.7190097570419312,5,5,True
resnet50,resnet50_linear_head,grayscale,7726,7726,6,0.6798192858695984,6,6,True
resnet50,resnet50_linear_head,grayscale,7744,7744,3,0.7551161646842957,3,3,True
resnet50,resnet50_linear_head,grayscale,7752,7752,9,0.8044886589050293,9,9,True
resnet50,resnet50_linear_head,grayscale,7776,7776,5,0.7245014309883118,5,5,True
resnet50,resnet50_linear_head,grayscale,7779,7779,6,0.6372763514518738,6,6,True
resnet50,resnet50_linear_head,grayscale,7781,7781,6,0.8397445678710938,6,6,True
resnet50,resnet50_linear_head,grayscale,7793,7793,3,0.7274754047393799,5,7,False
resnet50,resnet50_linear_head,grayscale,7797,7797,3,0.7318418622016907,3,3,True
resnet50,resnet50_linear_head,grayscale,7810,7810,8,0.883544921875,8,8,True
resnet50,resnet50_linear_head,grayscale,7818,7818,8,0.9145718812942505,8,8,True
resnet50,resnet50_linear_head,grayscale,7835,7835,7,0.6714375615119934,7,7,True
resnet50,resnet50_linear_head,grayscale,7864,7864,4,0.6288519501686096,4,4,True
resnet50,resnet50_linear_head,grayscale,7875,7875,8,0.7143484950065613,8,8,True
resnet50,resnet50_linear_head,grayscale,7938,7938,9,0.7313266396522522,9,9,True
resnet50,resnet50_linear_head,grayscale,7940,7940,4,0.7669917345046997,4,4,True
resnet50,resnet50_linear_head,grayscale,7944,7944,4,0.5918039679527283,4,4,True
resnet50,resnet50_linear_head,grayscale,7955,7955,1,0.8106221556663513,1,1,True
resnet50,resnet50_linear_head,grayscale,7995,7995,9,0.7477293014526367,9,9,True
resnet50,resnet50_linear_head,grayscale,7996,7996,6,0.6996459364891052,6,6,True
resnet50,resnet50_linear_head,grayscale,7999,7999,8,0.7192469835281372,8,8,True
resnet50,resnet50_linear_head,cue_conflict,p01_r01_a_to_b,6455,0,0.3186754882335663,0,1,False
resnet50,resnet50_linear_head,cue_conflict,p01_r03_a_to_b,4130,0,0.12915267050266266,0,1,False
resnet50,resnet50_linear_head,cue_conflict,p01_r04_a_to_b,2024,0,0.2523215115070343,0,1,False
resnet50,resnet50_linear_head,cue_conflict,p01_r06_a_to_b,7150,0,0.1598244607448578,0,1,False
resnet50,resnet50_linear_head,cue_conflict,p01_r07_a_to_b,7372,0,0.23250335454940796,0,1,False
resnet50,resnet50_linear_head,cue_conflict,p01_r09_a_to_b,7009,0,0.305968701839447,0,8,False
resnet50,resnet50_linear_head,cue_conflict,p01_r11_a_to_b,3437,0,0.3384077250957489,0,4,False
resnet50,resnet50_linear_head,cue_conflict,p01_r12_a_to_b,4615,0,0.16663207113742828,0,1,False
resnet50,resnet50_linear_head,cue_conflict,p01_r14_a_to_b,5999,0,0.2505285143852234,0,1,False
resnet50,resnet50_linear_head,cue_conflict,p01_r15_a_to_b,4675,0,0.1901617795228958,0,0,True
resnet50,resnet50_linear_head,cue_conflict,p01_r16_a_to_b,4785,0,0.08594606071710587,0,1,False
resnet50,resnet50_linear_head,cue_conflict,p01_r18_a_to_b,1175,0,0.1711277812719345,0,1,False
resnet50,resnet50_linear_head,cue_conflict,p01_r19_a_to_b,1648,0,0.21603398025035858,0,3,False
resnet50,resnet50_linear_head,cue_conflict,p01_r21_a_to_b,4893,0,0.1570271998643875,0,1,False
resnet50,resnet50_linear_head,cue_conflict,p01_r22_a_to_b,1977,0,0.10918647050857544,0,1,False
resnet50,resnet50_linear_head,cue_conflict,p01_r23_a_to_b,6986,0,0.2700870633125305,0,1,False
resnet50,resnet50_linear_head,cue_conflict,p01_r24_a_to_b,7634,0,0.14139942824840546,0,4,False
resnet50,resnet50_linear_head,cue_conflict,p01_r25_a_to_b,6844,0,0.2706076502799988,0,1,False
resnet50,resnet50_linear_head,cue_conflict,p01_r26_a_to_b,81,0,0.2032971978187561,0,4,False
resnet50,resnet50_linear_head,cue_conflict,p01_r27_a_to_b,3965,0,0.29844462871551514,0,4,False
resnet50,resnet50_linear_head,cue_conflict,p01_r04_b_to_a,1204,3,0.43699586391448975,3,1,False
resnet50,resnet50_linear_head,cue_conflict,p01_r05_b_to_a,4229,3,0.4556809663772583,3,3,True
resnet50,resnet50_linear_head,cue_conflict,p01_r08_b_to_a,5528,3,0.4384026527404785,5,3,False
resnet50,resnet50_linear_head,cue_conflict,p01_r09_b_to_a,1401,3,0.20824776589870453,3,0,False
resnet50,resnet50_linear_head,cue_conflict,p01_r11_b_to_a,4821,3,0.26933032274246216,3,1,False
resnet50,resnet50_linear_head,cue_conflict,p01_r12_b_to_a,6952,3,0.22957636415958405,3,1,False
resnet50,resnet50_linear_head,cue_conflict,p01_r14_b_to_a,372,3,0.3488773703575134,3,1,False
resnet50,resnet50_linear_head,cue_conflict,p01_r17_b_to_a,4908,3,0.11227758973836899,3,1,False
resnet50,resnet50_linear_head,cue_conflict,p01_r19_b_to_a,2754,3,0.27735432982444763,3,3,True
resnet50,resnet50_linear_head,cue_conflict,p01_r24_b_to_a,632,3,0.14043760299682617,3,1,False
resnet50,resnet50_linear_head,cue_conflict,p01_r25_b_to_a,4023,3,0.14697499573230743,3,8,False
resnet50,resnet50_linear_head,cue_conflict,p01_r26_b_to_a,176,3,0.22762785851955414,3,3,True
resnet50,resnet50_linear_head,cue_conflict,p01_r27_b_to_a,3851,3,0.3696165680885315,3,1,False
resnet50,resnet50_linear_head,cue_conflict,p01_r28_b_to_a,391,3,0.3579462170600891,3,3,True
resnet50,resnet50_linear_head,cue_conflict,p01_r30_b_to_a,4463,3,0.18414869904518127,3,1,False
resnet50,resnet50_linear_head,cue_conflict,p01_r31_b_to_a,3375,3,0.10094361752271652,3,1,False
resnet50,resnet50_linear_head,cue_conflict,p01_r32_b_to_a,1370,3,0.3015802502632141,3,3,True
resnet50,resnet50_linear_head,cue_conflict,p01_r33_b_to_a,2539,3,0.20947766304016113,3,8,False
resnet50,resnet50_linear_head,cue_conflict,p01_r34_b_to_a,979,3,0.47225868701934814,3,3,True
resnet50,resnet50_linear_head,cue_conflict,p01_r35_b_to_a,4590,3,0.15399175882339478,3,1,False
resnet50,resnet50_linear_head,cue_conflict,p02_r01_a_to_b,3067,2,0.5973110795021057,2,2,True
resnet50,resnet50_linear_head,cue_conflict,p02_r02_a_to_b,3362,2,0.29682403802871704,2,2,True
resnet50,resnet50_linear_head,cue_conflict,p02_r03_a_to_b,6244,2,0.1715601086616516,2,1,False
resnet50,resnet50_linear_head,cue_conflict,p02_r04_a_to_b,6271,2,0.45647504925727844,2,2,True
resnet50,resnet50_linear_head,cue_conflict,p02_r05_a_to_b,317,2,0.21812930703163147,2,1,False
resnet50,resnet50_linear_head,cue_conflict,p02_r06_a_to_b,1202,2,0.3545852303504944,2,2,True
resnet50,resnet50_linear_head,cue_conflict,p02_r07_a_to_b,4921,2,0.6286998987197876,2,2,True
resnet50,resnet50_linear_head,cue_conflict,p02_r08_a_to_b,6264,2,0.5333884358406067,2,2,True
